ts,symbol,side,entry_time,exit_time,entry_price,exit_price,exit,exit_reason,pnl,net_pnl,balance_before,pnl_portfolio_pct,balance,mfe_atr,mae_atr,bars,bars_held,btc_re,btc_adx_1h,coin_adx_15m,coin_adx_1h,whitelist_source_date
2023-06-21 11:45:00,ETH_USDT,buy,2023-06-21 11:30:00,2023-06-21 11:45:00,1824.72,1832.202857142857,TAKE_PROFIT,TAKE_PROFIT,0.7499999999999919,0.6496499999999941,100.0,0.6496499999999941,100.64965,1.9504581901489242,-0.04610538373425357,1,1,0.3537746291786591,65.16445274479446,45.23495500491978,48.77684424635572,2023-06-20
2023-06-22 02:45:00,ETH_USDT,buy,2023-06-22 00:30:00,2023-06-22 02:45:00,1917.79,1931.419642857143,TAKE_PROFIT,TAKE_PROFIT,0.7548723750000049,0.6538704512250177,100.64965,0.6496500000000177,101.30352045122501,1.7509629746089261,-1.174278751670476,9,9,0.2652804032766295,74.92731061044103,30.628375572584623,67.13830591801396,2023-06-21
2023-06-30 17:30:00,ETH_USDT,buy,2023-06-30 17:15:00,2023-06-30 17:30:00,1923.74,1944.7957142857142,TAKE_PROFIT,TAKE_PROFIT,0.7597764033841846,0.6581183206113934,101.30352045122501,0.64965000000001,101.9616387718364,1.6791166293506978,-0.20232037451658283,1,1,0.31831868739630076,31.223540618654287,38.541425552300915,27.396229804308085,2023-06-29
2023-07-06 01:00:00,BCH_USDT,buy,2023-07-05 22:45:00,2023-07-06 01:00:00,270.74,276.425,TAKE_PROFIT,TAKE_PROFIT,0.7647122907887755,0.6623937862812568,101.9616387718364,0.6496500000000212,102.62403255811766,2.416886543535618,-0.8258575197889192,9,9,0.36809523809523464,35.02541028020959,38.35565855645482,47.26713121605322,2023-07-04
2023-07-14 00:30:00,ETH_USDT,buy,2023-07-13 23:30:00,2023-07-14 00:30:00,2008.28,2018.6407142857142,TAKE_PROFIT,TAKE_PROFIT,0.7696802441858789,0.6666970275138198,102.62403255811766,0.6496500000000082,103.29072958563148,3.1416752843846925,-0.9902792140641011,4,4,0.27540294323756026,34.88251431426263,50.53598058492427,40.34394881887759,2023-07-12
2023-07-14 09:30:00,SOL_USDT,buy,2023-07-14 00:45:00,2023-07-14 09:30:00,29.381,27.748285714285714,HARD_SL,HARD_SL,-1.032907295856314,-1.1356557491116064,103.29072958563148,-1.099474999999985,102.15507383651988,0.8807419721760441,-2.1154956689124145,35,35,0.23431918845549315,36.023633000104695,54.81744317951215,49.38220963897702,2023-07-13
2023-07-15 14:30:00,SOL_USDT,buy,2023-07-15 07:00:00,2023-07-15 14:30:00,28.659,27.940142857142856,HARD_SL,HARD_SL,-1.021550738365198,-1.1231694980640583,102.15507383651988,-1.0994749999999818,101.03190433845582,1.257551669316379,-2.0727344992050787,30,30,0.24421052631579712,38.07973497528975,33.03964262840381,30.837200100201564,2023-07-14
2023-10-17 03:15:00,SOL_USDT,buy,2023-10-17 01:30:00,2023-10-17 03:15:00,24.258,23.936285714285713,HARD_SL,HARD_SL,-1.0103190433845628,-1.11082053022524,101.03190433845582,-1.0994750000000029,99.92108380823058,0.4103019538188447,-2.3001776198934203,7,7,0.2481707317073215,74.99060238722319,31.43181368468627,59.5635418022334,2023-10-16
2023-10-21 17:45:00,ETH_USDT,buy,2023-10-21 16:00:00,2023-10-21 17:45:00,1629.17,1637.6589285714288,TAKE_PROFIT,TAKE_PROFIT,0.7494081285617374,0.6491373209601932,99.92108380823058,0.6496500000000233,100.57022112919077,1.7369683200807593,-1.7705414615675794,7,7,0.3245586868999653,34.287525665173995,32.106694186651,25.24719930261988,2023-10-20
2023-10-22 00:45:00,LINK_USDT,buy,2023-10-22 00:15:00,2023-10-22 00:45:00,8.988,9.09117857142857,TAKE_PROFIT,TAKE_PROFIT,0.7542766584689252,0.6533544415657957,100.57022112919077,0.6496500000000077,101.22357557075657,3.401869158878526,-0.5815160955347783,2,2,0.2753751103265612,39.849692561960026,31.396781832179734,63.43019884514632,2023-10-21
2023-10-22 07:15:00,LINK_USDT,buy,2023-10-22 05:15:00,2023-10-22 07:15:00,9.633,9.341714285714284,HARD_SL,HARD_SL,-1.0122357557075683,-1.1129279075065597,101.22357557075657,-1.0994749999999842,100.11064766325,0.8033349681216337,-2.0872976949484925,8,8,0.20676691729323182,38.24614811894888,42.416503711388685,68.54823078980712,2023-10-21
2023-11-16 02:00:00,ETH_USDT,buy,2023-11-16 00:45:00,2023-11-16 02:00:00,2077.91,2059.72,HARD_SL,HARD_SL,-1.0011064766324986,-1.1006915433954987,100.11064766325,-1.0994749999999807,99.00995611985451,0.5376580538757894,-2.5057724024188954,5,5,0.3934185397384998,41.79197296308546,43.69896741095706,27.217520133698347,2023-11-15
2023-11-16 06:45:00,AVAX_USDT,buy,2023-11-16 03:45:00,2023-11-16 06:45:00,22.441,23.028464285714286,TAKE_PROFIT,TAKE_PROFIT,0.7425746708989104,0.6432181799326315,99.00995611985451,0.6496499999999966,99.65317429978714,3.291263906620469,-1.1055991245668433,12,12,0.39678118229650666,42.40656100940454,32.84606639613768,50.419699677570165,2023-11-15
2023-12-03 00:45:00,SOL_USDT,buy,2023-12-03 00:30:00,2023-12-03 00:45:00,64.692,65.3385,TAKE_PROFIT,TAKE_PROFIT,0.7473988072484082,0.6473968468385749,99.65317429978714,0.6496500000000077,100.30057114662571,1.8909512761021183,-0.10208816705335728,1,1,0.39702970297029705,45.21937568453799,40.42933739376495,31.05697677631604,2023-12-02
2023-12-06 01:30:00,DOGE_USDT,buy,2023-12-06 01:00:00,2023-12-06 01:30:00,0.09619,0.09459714285714285,HARD_SL,HARD_SL,-1.0025042086105278,-1.1022283147620584,100.2504208610524,-1.0994750000000026,99.14819254629035,0.4841121495327229,-2.0089686098654798,3,3,0.3703837471783335,53.352618989381995,38.87993391637612,33.04434550988122,2023-12-05
2023-12-06 07:15:00,DOGE_USDT,buy,2023-12-06 06:30:00,2023-12-06 07:15:00,0.10366,0.1061875,TAKE_PROFIT,TAKE_PROFIT,0.7436114440971777,0.6441162328769963,99.14819254629035,0.6496500000000213,99.79230877916734,1.7388724035608312,-0.8071216617210678,3,3,0.33180108650229023,52.93366567855691,41.32389871712286,44.20599102172633,2023-12-05
2023-12-09 07:15:00,ADA_USDT,buy,2023-12-09 04:00:00,2023-12-09 07:15:00,0.5916,0.6044035714285715,TAKE_PROFIT,TAKE_PROFIT,0.7484423158437572,0.6483007339838878,99.79230877916734,0.6496500000000272,100.44060951315123,2.1556485355648496,-0.9606694560669435,13,13,0.31516314779270077,31.153725412041382,41.62756665961716,66.28087592152787,2023-12-08
2023-12-09 08:00:00,ADA_USDT,buy,2023-12-09 07:45:00,2023-12-09 08:00:00,0.6245,0.6383321428571429,TAKE_PROFIT,TAKE_PROFIT,0.7533045713486333,0.6525124197022052,100.44060951315123,0.6496500000000182,101.09312193285344,2.2989930286599516,-0.47714949651433725,1,1,0.298525798525808,32.849527450921904,45.70640532025316,69.07963293059339,2023-12-08
2023-12-09 08:30:00,ETH_USDT,buy,2023-12-09 08:15:00,2023-12-09 08:30:00,2403.2,2385.9414285714283,HARD_SL,HARD_SL,-1.010931219328542,-1.1114936023712403,101.09312193285344,-1.099475,99.9816283304822,0.042877245261194116,-5.2066881880639055,1,1,0.3385153517294987,32.73138572018331,41.47316871124623,29.337709894329247,2023-12-08
2023-12-14 11:30:00,ETH_USDT,buy,2023-12-14 07:45:00,2023-12-14 11:30:00,2283.2,2294.935357142857,TAKE_PROFIT,TAKE_PROFIT,0.7498622124786081,0.6495306484489731,99.9816283304822,0.6496499999999955,100.63115897893117,1.9517940290331275,-1.4584132201223137,15,15,0.29909231791011603,38.854045139464326,32.5315036250541,38.44970254688999,2023-12-13
2023-12-19 09:00:00,SOL_USDT,buy,2023-12-19 05:15:00,2023-12-19 09:00:00,76.161,75.09685714285715,HARD_SL,HARD_SL,-1.0063115897893158,-1.1064144351836092,100.63115897893117,-1.0994750000000058,99.52474454374756,0.4191166599543569,-2.178278963619302,15,15,0.3856304985337277,36.65594598276889,32.89331908726914,33.30420060577423,2023-12-18
2023-12-27 15:15:00,ETH_USDT,buy,2023-12-27 14:45:00,2023-12-27 15:15:00,2329.36,2349.8157142857144,TAKE_PROFIT,TAKE_PROFIT,0.7464355840781067,0.6465625029284752,99.52474454374756,0.6496500000000193,100.17130704667603,1.6748376283259772,-0.06892939451079383,2,2,0.2995458673932815,32.516266252917944,56.971454649118776,35.42587717579159,2023-12-26
2023-12-27 16:15:00,ETH_USDT,buy,2023-12-27 15:30:00,2023-12-27 16:15:00,2355.39,2377.995,TAKE_PROFIT,TAKE_PROFIT,0.7512848028500724,0.6507628962287271,100.17130704667603,0.6496499999999963,100.82206994290476,1.5003317850033295,-0.8878566688785456,3,3,0.29827429609445427,31.397062374004364,62.323557453910425,37.157100396341214,2023-12-26
2023-12-28 00:00:00,BNB_USDT,buy,2023-12-27 23:45:00,2023-12-28 00:00:00,323.76,319.49857142857144,HARD_SL,HARD_SL,-1.0082206994290421,-1.1085134535047416,100.82206994290476,-1.0994749999999895,99.71355648940002,0.014079785450902223,-2.14012738853503,1,1,0.35396373445227536,30.235370500334536,43.17112003044275,34.627897875526564,2023-12-26
2024-01-02 09:15:00,SOL_USDT,buy,2024-01-02 09:00:00,2024-01-02 09:15:00,115.321,116.66939285714285,TAKE_PROFIT,TAKE_PROFIT,0.7474777478336634,0.6474652251735336,99.66369971115533,0.6496500000000129,100.31116493632886,1.6174811283273816,-0.9067809820732554,3,3,0.3959849435382667,54.44543860544776,42.43783502823167,52.43044380671935,2024-01-01
2024-01-03 23:00:00,ARB_USDT,buy,2024-01-03 16:30:00,2024-01-03 23:00:00,2.0134,1.8895285714285712,HARD_SL,HARD_SL,-1.003111649363289,-1.1028961806837003,100.31116493632886,-1.0994749999999986,99.20826875564516,1.1528082112789781,-2.1506169991927075,26,26,0.3692420932662169,37.67933485514775,37.66813258564806,44.44495630922889,2024-01-02
2024-01-09 04:45:00,SOL_USDT,buy,2024-01-09 04:00:00,2024-01-09 04:45:00,101.798,103.766,TAKE_PROFIT,TAKE_PROFIT,0.7440620156673385,0.6445065179710667,99.20826875564516,0.649650000000018,99.85277527361623,1.656249999999998,-1.0785060975609781,3,3,0.29310719721678374,44.913052903997624,31.40929544783411,26.602540832171396,2024-01-08
2024-01-10 12:45:00,ETH_USDT,buy,2024-01-10 00:45:00,2024-01-10 12:45:00,2399.46,2337.592857142857,HARD_SL,HARD_SL,-0.9985277527361623,-1.0978563009395828,99.85277527361623,-1.0994749999999907,98.75491897267665,1.0454660909321862,-2.0424411757914362,48,48,0.2741392418811768,36.890254815600365,41.44675103957004,29.54386568947938,2024-01-09
2024-01-28 05:30:00,SOL_USDT,buy,2024-01-28 04:00:00,2024-01-28 05:30:00,96.928,95.64185714285715,HARD_SL,HARD_SL,-0.987549189726762,-1.085785645374827,98.75491897267665,-1.0994749999999902,97.66913332730182,0.39497945129402134,-2.376096856603345,6,6,0.28742067935796783,31.633146454857915,31.423404358117047,48.08380529951102,2024-01-27
2024-01-30 17:00:00,ETH_USDT,buy,2024-01-30 16:15:00,2024-01-30 17:00:00,2356.89,2375.601428571428,TAKE_PROFIT,TAKE_PROFIT,0.7325184999547562,0.634507524660819,97.66913332730182,0.6496500000000027,98.30364085196264,1.6457856161246207,-0.4344938158497553,3,3,0.22701005025125262,38.20152631103383,33.62248815206659,28.391286531192172,2024-01-29
2024-02-10 06:45:00,SOL_USDT,buy,2024-02-10 03:45:00,2024-02-10 06:45:00,110.644,109.0347142857143,HARD_SL,HARD_SL,-0.9830364085196228,-1.0808239552571024,98.30364085196264,-1.0994749999999858,97.22281689670554,0.2423435419440667,-2.399822458943651,12,12,0.24036183502045627,53.21202160544666,48.09628947245107,37.89580554837461,2024-02-09
2024-02-13 03:45:00,SOL_USDT,buy,2024-02-13 00:15:00,2024-02-13 03:45:00,114.883,113.05314285714286,HARD_SL,HARD_SL,-0.9722281689670522,-1.0689405660750424,97.22281689670554,-1.0994749999999889,96.1538763306305,0.28854711530955895,-2.2264033101725267,14,14,0.3872839661914953,34.10506957814271,44.24369678370435,32.892525250463336,2024-02-12
2024-02-27 02:00:00,SOL_USDT,buy,2024-02-27 01:00:00,2024-02-27 02:00:00,111.826,110.13085714285714,HARD_SL,HARD_SL,-0.961538763306306,-1.0571878317861945,96.1538763306305,-1.0994749999999947,95.0966884988443,0.8070116298668623,-2.153210854542382,4,4,0.23651685393258973,47.26808112845191,44.660691961629304,35.72768622378336,2024-02-26
2024-02-29 06:30:00,SOL_USDT,buy,2024-02-29 05:15:00,2024-02-29 06:30:00,125.425,122.7132857142857,HARD_SL,HARD_SL,-0.9509668849884446,-1.0455643158726673,95.0966884988443,-1.0994749999999989,94.05112418297163,0.5155410388789358,-2.200821831208506,5,5,0.3157894736842083,44.08902213565496,38.84594274893436,24.330064446943737,2024-02-28
2024-03-26 12:00:00,DOGE_USDT,buy,2024-03-26 09:15:00,2024-03-26 12:00:00,0.18578,0.18154142857142858,HARD_SL,HARD_SL,-0.9405112418297155,-1.0340685976107125,94.05112418297163,-1.0994749999999842,93.01705558536092,0.8115942028985502,-2.217728345129765,11,11,0.3194885817751729,39.53405261544832,31.61524421129708,23.693824190902586,2024-03-25
2024-04-08 23:30:00,ETH_USDT,buy,2024-04-08 22:45:00,2024-04-08 23:30:00,3724.08,3697.5,HARD_SL,HARD_SL,-0.9301705558536092,-1.0226992718971388,93.01705558536092,-1.0994749999999913,91.99435631346378,0.6960120391271651,-2.186606471030852,3,3,0.3765142949442798,38.961157115004944,47.01225000064619,59.7359862804565,2024-04-07
2024-04-27 20:00:00,SOL_USDT,buy,2024-04-27 17:30:00,2024-04-27 20:00:00,141.197,142.59414285714286,TAKE_PROFIT,TAKE_PROFIT,0.6899576723509755,0.5976413357904278,91.99435631346378,0.6496500000000113,92.59199764925421,1.8981595092024517,-1.8595092024539839,10,10,0.32160440196929724,31.887948870378064,34.085708316896145,41.76568520057811,2024-04-26
2024-05-21 15:45:00,DOGE_USDT,buy,2024-05-21 13:30:00,2024-05-21 15:45:00,0.17187,0.16756142857142858,HARD_SL,HARD_SL,-0.9259199764925394,-1.0180258661541188,92.59199764925421,-1.0994749999999796,91.57397178310009,0.7380636604774582,-2.9290450928381913,9,9,0.31526134491537566,47.28761004570425,30.088153563314993,36.5496909433282,2024-05-20
2024-06-05 08:45:00,BNB_USDT,buy,2024-06-05 06:45:00,2024-06-05 08:45:00,709.56,701.4957142857143,HARD_SL,HARD_SL,-0.9157397178309992,-1.00683292626222,91.57397178310009,-1.0994749999999784,90.56713885683787,1.2821966341895679,-2.9860053144375502,8,8,0.22726548813505082,35.082188184980765,47.567301354388526,66.35104939111108,2024-06-04
2024-06-19 11:30:00,ETH_USDT,buy,2024-06-19 03:30:00,2024-06-19 11:30:00,3559.0,3517.7557142857145,HARD_SL,HARD_SL,-0.9056713885683746,-0.9957630499462198,90.56713885683787,-1.0994750000000018,89.57137580689165,1.2607807142114924,-2.071074780922034,32,32,0.28189802390827,36.306068303521705,41.65714057951818,33.01655431920911,2024-06-18
2024-06-25 12:45:00,SOL_USDT,buy,2024-06-25 10:45:00,2024-06-25 12:45:00,138.76,136.87185714285712,HARD_SL,HARD_SL,-0.8957137580689164,-0.9848148841528257,89.57137580689165,-1.0994750000000042,88.58656092273883,0.06567299689794666,-2.464855867443429,8,8,0.2976998682743897,41.79364430786316,33.80396945495641,28.101439250288237,2024-06-24
2024-06-30 18:45:00,SOL_USDT,buy,2024-06-30 18:15:00,2024-06-30 18:45:00,144.328,145.38753571428572,TAKE_PROFIT,TAKE_PROFIT,0.6643992069205412,0.5755025930345852,88.58656092273883,0.649650000000014,89.16206351577341,2.154717362726247,-0.16847001719081758,2,2,0.31904090267982665,32.94430189349086,42.9605835322971,22.50341449557556,2024-06-29
2024-07-01 13:45:00,AVAX_USDT,buy,2024-07-01 03:15:00,2024-07-01 13:45:00,29.882,29.545857142857145,HARD_SL,HARD_SL,-0.89162063515773,-0.9803145978400494,89.16206351577341,-1.0994749999999995,88.18174891793336,1.439864003399894,-2.629834254143638,42,42,0.3987883683360235,48.05135431256732,44.20253974251877,33.77047948548889,2024-06-30
2024-07-14 09:30:00,SOL_USDT,buy,2024-07-14 04:15:00,2024-07-14 09:30:00,145.149,146.4612857142857,TAKE_PROFIT,TAKE_PROFIT,0.6613631168844972,0.572872731845365,88.18174891793336,0.6496500000000124,88.75462164977873,1.79343566296537,-1.2950685826257469,21,21,0.35536437246963415,44.14055877428357,33.5366250987544,35.62516183800477,2024-07-13
2024-07-15 22:30:00,ETH_USDT,buy,2024-07-15 22:00:00,2024-07-15 22:30:00,3451.71,3481.698214285714,TAKE_PROFIT,TAKE_PROFIT,0.6656596623733354,0.5765943995477869,88.75462164977873,0.6496499999999994,89.33121604932651,2.112329843867232,-0.5662224445317878,2,2,0.3364117799018348,65.52552099637616,45.32981249002487,66.45082119879517,2024-07-14
2024-07-17 15:45:00,SOL_USDT,buy,2024-07-16 17:45:00,2024-07-17 15:45:00,162.052,158.97,HARD_SL,HARD_SL,-0.8928655044130152,-0.9816833004644963,89.28655044130186,-1.0994749999999918,88.30486714083736,1.0837118754055892,-2.7819597663854627,93,93,0.3709158704264754,37.680716401310924,31.669761536166018,31.094738067296092,2024-07-15
2024-07-27 10:15:00,SOL_USDT,buy,2024-07-27 08:45:00,2024-07-27 10:15:00,187.167,185.38857142857142,HARD_SL,HARD_SL,-0.8826071470726735,-0.9704044930277149,88.26071470726694,-1.0994749999999907,87.29031021423923,0.7784514117443244,-2.061370391196081,9,9,0.3721283463071978,45.23293837135309,42.79620207496777,44.877021154471294,2024-07-26
2024-07-29 11:45:00,ETH_USDT,buy,2024-07-29 09:45:00,2024-07-29 11:45:00,3393.47,3374.1342857142854,HARD_SL,HARD_SL,-0.8729031021423923,-0.9597351382279982,87.29031021423923,-1.0994749999999902,86.33057507601123,0.22859253786479736,-2.169043221278134,8,8,0.29226686884002157,31.350131533365808,49.18876952692386,30.97702681682674,2024-07-28
2024-08-24 21:00:00,SOL_USDT,buy,2024-08-24 16:15:00,2024-08-24 21:00:00,161.357,159.60485714285713,HARD_SL,HARD_SL,-0.8633057507601164,-0.9491830903169785,86.33057507601123,-1.0994750000000046,85.38139198569425,1.104932735425993,-2.435874439461859,19,19,0.3709134139092638,56.419307354485326,56.659199953530155,68.93638743056013,2024-08-23
2024-09-19 12:00:00,ETH_USDT,buy,2024-09-19 07:30:00,2024-09-19 12:00:00,2433.84,2447.267142857143,TAKE_PROFIT,TAKE_PROFIT,0.640360439892707,0.5546802130350699,85.38139198569425,0.6496500000000084,85.93607219872932,2.009735078199789,-1.3841366102777288,18,18,0.33631012786685216,31.26438376423307,52.35372037545433,31.543394100906823,2024-09-18
2024-09-20 07:00:00,SUI_USDT,buy,2024-09-20 02:00:00,2024-09-20 07:00:00,1.4234,1.4535285714285715,TAKE_PROFIT,TAKE_PROFIT,0.6445205414904722,0.5582836930390727,85.93607219872932,0.6496500000000321,86.4943558917684,3.171408250355627,-0.6770981507823649,20,20,0.2633788037775407,34.80411591578381,36.76490159759774,35.965266735802544,2024-09-19
2024-09-20 09:45:00,SUI_USDT,buy,2024-09-20 07:45:00,2024-09-20 09:45:00,1.489,1.5139964285714287,TAKE_PROFIT,TAKE_PROFIT,0.6487076691882624,0.5619105830508886,86.4943558917684,0.6496500000000176,87.05626647481928,1.7402486069438419,-1.8962708958422652,8,8,0.3730704854007872,34.18572398245771,40.333968641353366,37.48793666828357,2024-09-19
